,device_name,mac_addr,eddystone_instance_id,rssi,timestamp
11:05.7,AgileVision Beacon,E6:19:C3:98:50:7C,4,-78,11:05.7
11:05.7,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-84,11:05.7
11:06.0,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-90,11:06.0
11:06.1,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-79,11:06.1
11:06.1,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-83,11:06.1
11:06.1,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-67,11:06.1
11:06.1,AgileVision Beacon,D9:77:0F:A8:70:38,2,-84,11:06.1
11:06.1,AgileVision Beacon,E6:19:C3:98:50:7C,4,-75,11:06.1
11:06.5,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-89,11:06.5
11:06.5,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-69,11:06.5
11:06.5,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-77,11:06.5
11:06.5,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-84,11:06.5
11:06.5,AgileVision Beacon,D9:77:0F:A8:70:38,2,-86,11:06.5
11:06.5,AgileVision Beacon,E6:19:C3:98:50:7C,4,-78,11:06.5
11:06.8,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-87,11:06.8
11:06.8,AgileVision Beacon,D9:77:0F:A8:70:38,2,-89,11:06.8
11:06.9,AgileVision Beacon,E6:19:C3:98:50:7C,4,-77,11:06.9
11:06.9,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-87,11:06.9
11:06.9,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-88,11:06.9
11:06.9,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-74,11:06.9
11:07.1,AgileVision Beacon,D9:77:0F:A8:70:38,2,-92,11:07.1
11:07.2,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-76,11:07.2
11:07.3,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-86,11:07.3
11:07.3,AgileVision Beacon,E6:19:C3:98:50:7C,4,-78,11:07.3
11:07.3,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-88,11:07.3
11:07.3,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-79,11:07.3
11:07.6,AgileVision Beacon,D9:77:0F:A8:70:38,2,-96,11:07.6
11:07.6,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-87,11:07.6
11:07.7,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-77,11:07.7
11:07.7,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-89,11:07.7
11:07.7,AgileVision Beacon,E6:19:C3:98:50:7C,4,-72,11:07.7
11:07.7,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-82,11:07.7
11:07.9,AgileVision Beacon,D9:77:0F:A8:70:38,2,-88,11:07.9
11:08.1,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-89,11:08.1
11:08.1,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-71,11:08.1
11:08.1,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-83,11:08.1
11:08.1,AgileVision Beacon,E6:19:C3:98:50:7C,4,-68,11:08.1
11:08.1,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-89,11:08.1
11:08.3,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-83,11:08.3
11:08.4,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-76,11:08.4
11:08.4,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-72,11:08.4
11:08.5,AgileVision Beacon,D9:77:0F:A8:70:38,2,-92,11:08.5
11:08.5,AgileVision Beacon,E6:19:C3:98:50:7C,4,-84,11:08.5
11:08.6,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-85,11:08.6
11:08.9,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-88,11:08.9
11:08.9,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-75,11:08.9
11:08.9,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-67,11:08.9
11:08.9,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-83,11:08.9
11:08.9,AgileVision Beacon,E6:19:C3:98:50:7C,4,-65,11:08.9
11:09.1,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-91,11:09.1
11:09.3,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-76,11:09.3
11:09.3,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-74,11:09.3
11:09.4,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-84,11:09.4
11:09.4,AgileVision Beacon,E6:19:C3:98:50:7C,4,-75,11:09.4
11:09.4,AgileVision Beacon,D9:77:0F:A8:70:38,2,-89,11:09.4
11:09.7,AgileVision Beacon,E6:19:C3:98:50:7C,4,-71,11:09.7
11:09.7,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-96,11:09.7
11:09.8,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-80,11:09.8
11:09.8,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-77,11:09.8
11:09.8,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-89,11:09.8
11:09.8,AgileVision Beacon,D9:77:0F:A8:70:38,2,-92,11:09.8
11:10.0,AgileVision Beacon,D9:77:0F:A8:70:38,2,-89,11:10.0
11:10.1,AgileVision Beacon,E6:19:C3:98:50:7C,4,-71,11:10.1
11:10.1,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-89,11:10.1
11:10.2,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-82,11:10.2
11:10.2,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-66,11:10.2
11:10.2,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-90,11:10.2
11:10.5,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-88,11:10.5
11:10.5,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-68,11:10.5
11:10.5,AgileVision Beacon,D9:77:0F:A8:70:38,2,-92,11:10.5
11:10.5,AgileVision Beacon,E6:19:C3:98:50:7C,4,-82,11:10.5
11:10.5,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-92,11:10.5
11:10.6,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-77,11:10.6
11:10.8,AgileVision Beacon,D9:77:0F:A8:70:38,2,-84,11:10.8
11:10.9,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-94,11:10.9
11:10.9,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-77,11:10.9
11:10.9,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-85,11:10.9
11:10.9,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-66,11:10.9
11:10.9,AgileVision Beacon,E6:19:C3:98:50:7C,4,-73,11:10.9
11:11.3,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-72,11:11.3
11:11.3,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-95,11:11.3
11:11.3,AgileVision Beacon,D9:77:0F:A8:70:38,2,-89,11:11.3
11:11.3,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-63,11:11.3
11:11.4,AgileVision Beacon,E6:19:C3:98:50:7C,4,-79,11:11.4
11:11.4,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-96,11:11.4
11:11.5,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-85,11:11.5
11:11.6,AgileVision Beacon,D9:77:0F:A8:70:38,2,-93,11:11.6
11:11.7,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-93,11:11.7
11:11.7,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-77,11:11.7
11:11.8,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-68,11:11.8
11:11.8,AgileVision Beacon,E6:19:C3:98:50:7C,4,-68,11:11.8
11:12.0,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-93,11:12.0
11:12.0,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-87,11:12.0
11:12.2,AgileVision Beacon,D9:77:0F:A8:70:38,2,-97,11:12.2
11:12.2,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-90,11:12.2
11:12.2,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-61,11:12.2
11:12.2,AgileVision Beacon,E6:19:C3:98:50:7C,4,-73,11:12.2
11:12.4,AgileVision Beacon,D9:77:0F:A8:70:38,2,-94,11:12.4
11:12.5,AgileVision Beacon,E6:19:C3:98:50:7C,4,-70,11:12.5
11:12.6,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-93,11:12.6
11:12.6,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-78,11:12.6
11:12.6,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-88,11:12.6
11:12.6,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-58,11:12.6
11:12.8,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-91,11:12.8
11:12.9,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-92,11:12.9
11:12.9,AgileVision Beacon,E6:19:C3:98:50:7C,4,-79,11:12.9
11:13.0,AgileVision Beacon,D9:77:0F:A8:70:38,2,-93,11:13.0
11:13.0,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-60,11:13.0
11:13.1,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-93,11:13.1
11:13.1,AgileVision Beacon,D9:77:0F:A8:70:38,2,-94,11:13.1
11:13.3,AgileVision Beacon,E6:19:C3:98:50:7C,4,-79,11:13.3
11:13.3,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-81,11:13.3
11:13.3,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-91,11:13.3
11:13.3,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-60,11:13.3
11:13.7,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-87,11:13.7
11:13.7,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-60,11:13.7
11:13.8,AgileVision Beacon,E6:19:C3:98:50:7C,4,-81,11:13.8
11:13.8,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-79,11:13.8
11:14.2,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-86,11:14.2
11:14.2,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-60,11:14.2
11:14.2,AgileVision Beacon,E6:19:C3:98:50:7C,4,-77,11:14.2
11:14.2,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-90,11:14.2
11:14.4,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-94,11:14.4
11:14.5,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-91,11:14.5
11:14.6,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-60,11:14.6
11:14.8,AgileVision Beacon,E6:19:C3:98:50:7C,4,-80,11:14.8
11:14.8,AgileVision Beacon,D9:77:0F:A8:70:38,2,-96,11:14.8
11:15.1,AgileVision Beacon,E6:19:C3:98:50:7C,4,-72,11:15.1
11:15.2,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-84,11:15.2
11:15.2,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-61,11:15.2
11:15.2,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-89,11:15.2
11:15.3,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-97,11:15.3
11:15.5,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-87,11:15.5
11:15.6,AgileVision Beacon,E6:19:C3:98:50:7C,4,-75,11:15.6
11:15.6,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-83,11:15.6
11:15.6,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-60,11:15.6
11:15.9,AgileVision Beacon,D9:77:0F:A8:70:38,2,-93,11:15.9
11:16.0,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-60,11:16.0
11:16.0,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-89,11:16.0
11:16.0,AgileVision Beacon,E6:19:C3:98:50:7C,4,-76,11:16.0
11:16.0,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-83,11:16.0
11:16.2,AgileVision Beacon,D9:77:0F:A8:70:38,2,-93,11:16.2
11:16.3,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-87,11:16.3
11:16.3,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-99,11:16.3
11:16.4,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-60,11:16.4
11:16.4,AgileVision Beacon,E6:19:C3:98:50:7C,4,-78,11:16.4
11:16.4,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-82,11:16.4
11:16.7,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-60,11:16.7
11:16.7,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-82,11:16.7
11:16.8,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-89,11:16.8
11:16.8,AgileVision Beacon,E6:19:C3:98:50:7C,4,-77,11:16.8
11:17.1,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-61,11:17.1
11:17.2,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-81,11:17.2
11:17.2,AgileVision Beacon,E6:19:C3:98:50:7C,4,-81,11:17.2
11:17.2,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-87,11:17.2
11:17.4,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-94,11:17.4
11:17.5,AgileVision Beacon,E6:19:C3:98:50:7C,4,-69,11:17.5
11:17.5,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-60,11:17.5
11:17.5,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-87,11:17.5
11:17.6,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-79,11:17.6
11:17.7,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-96,11:17.7
11:18.0,AgileVision Beacon,E6:19:C3:98:50:7C,4,-70,11:18.0
11:18.0,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-59,11:18.0
11:18.0,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-88,11:18.0
11:18.0,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-79,11:18.0
11:18.4,AgileVision Beacon,E6:19:C3:98:50:7C,4,-71,11:18.4
11:18.4,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-58,11:18.4
11:18.4,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-87,11:18.4
11:18.4,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-80,11:18.4
11:18.4,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-93,11:18.4
11:18.8,AgileVision Beacon,E6:19:C3:98:50:7C,4,-71,11:18.8
11:18.8,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-87,11:18.8
11:18.8,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-59,11:18.8
11:18.8,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-80,11:18.8
11:18.8,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-92,11:18.8
11:19.1,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-87,11:19.1
11:19.2,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-92,11:19.2
11:19.2,AgileVision Beacon,E6:19:C3:98:50:7C,4,-70,11:19.2
11:19.2,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-59,11:19.2
11:19.2,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-79,11:19.2
11:19.6,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-80,11:19.6
11:19.6,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-90,11:19.6
11:19.6,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-88,11:19.6
11:19.6,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-60,11:19.6
11:19.6,AgileVision Beacon,E6:19:C3:98:50:7C,4,-70,11:19.6
11:20.0,AgileVision Beacon,E6:19:C3:98:50:7C,4,-69,11:20.0
11:20.0,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-91,11:20.0
11:20.1,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-87,11:20.1
11:20.1,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-60,11:20.1
11:20.1,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-80,11:20.1
11:20.4,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-62,11:20.4
11:20.4,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-80,11:20.4
11:20.4,AgileVision Beacon,E6:19:C3:98:50:7C,4,-71,11:20.4
11:20.4,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-91,11:20.4
11:20.5,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-87,11:20.5
11:20.6,AgileVision Beacon,E6:19:C3:98:50:7C,4,-71,11:20.6
11:20.7,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-80,11:20.7
11:20.8,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-64,11:20.8
11:20.8,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-97,11:20.8
11:20.8,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-97,11:20.8
11:21.1,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-95,11:21.1
11:21.2,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-62,11:21.2
11:21.2,AgileVision Beacon,E6:19:C3:98:50:7C,4,-78,11:21.2
11:21.2,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-83,11:21.2
11:21.6,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-62,11:21.6
11:21.6,AgileVision Beacon,E6:19:C3:98:50:7C,4,-76,11:21.6
11:21.7,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-81,11:21.7
11:22.0,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-80,11:22.0
11:22.1,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-60,11:22.1
11:22.1,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-94,11:22.1
11:22.1,AgileVision Beacon,E6:19:C3:98:50:7C,4,-80,11:22.1
11:22.4,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-84,11:22.4
11:22.4,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-90,11:22.4
11:22.5,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-59,11:22.5
11:22.5,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-90,11:22.5
11:22.5,AgileVision Beacon,E6:19:C3:98:50:7C,4,-69,11:22.5
11:22.8,AgileVision Beacon,E6:19:C3:98:50:7C,4,-69,11:22.8
11:22.8,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-84,11:22.8
11:22.8,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-90,11:22.8
11:22.9,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-59,11:22.9
11:22.9,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-90,11:22.9
11:23.1,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-59,11:23.1
11:23.1,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-91,11:23.1
11:23.2,AgileVision Beacon,E6:19:C3:98:50:7C,4,-69,11:23.2
11:23.2,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-86,11:23.2
11:23.3,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-89,11:23.3
11:23.5,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-90,11:23.5
11:23.5,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-60,11:23.5
11:23.7,AgileVision Beacon,E6:19:C3:98:50:7C,4,-69,11:23.7
11:23.7,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-85,11:23.7
11:23.7,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-89,11:23.7
11:24.1,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-91,11:24.1
11:24.1,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-60,11:24.1
11:24.1,AgileVision Beacon,E6:19:C3:98:50:7C,4,-70,11:24.1
11:24.1,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-84,11:24.1
11:24.1,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-90,11:24.1
11:24.4,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-91,11:24.4
11:24.5,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-90,11:24.5
11:24.5,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-62,11:24.5
11:24.5,AgileVision Beacon,E6:19:C3:98:50:7C,4,-71,11:24.5
11:24.5,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-82,11:24.5
11:24.6,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-82,11:24.6
11:24.8,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-91,11:24.8
11:24.9,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-91,11:24.9
11:24.9,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-63,11:24.9
11:24.9,AgileVision Beacon,E6:19:C3:98:50:7C,4,-71,11:24.9
11:25.1,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-61,11:25.1
11:25.2,AgileVision Beacon,E6:19:C3:98:50:7C,4,-70,11:25.2
11:25.2,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-80,11:25.2
11:25.3,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-91,11:25.3
11:25.3,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-92,11:25.3
11:25.5,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-81,11:25.5
11:25.6,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-62,11:25.6
11:25.7,AgileVision Beacon,E6:19:C3:98:50:7C,4,-70,11:25.7
11:25.7,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-89,11:25.7
11:25.7,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-91,11:25.7
11:26.0,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-92,11:26.0
11:26.1,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-60,11:26.1
11:26.1,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-80,11:26.1
11:26.1,AgileVision Beacon,E6:19:C3:98:50:7C,4,-71,11:26.1
11:26.1,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-90,11:26.1
11:26.4,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-80,11:26.4
11:26.4,AgileVision Beacon,E6:19:C3:98:50:7C,4,-70,11:26.4
11:26.4,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-92,11:26.4
11:26.5,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-62,11:26.5
11:26.5,AgileVision Beacon,D9:77:0F:A8:70:38,2,-97,11:26.5
11:26.5,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-88,11:26.5
11:26.8,AgileVision Beacon,E6:19:C3:98:50:7C,4,-68,11:26.8
11:26.9,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-89,11:26.9
11:26.9,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-58,11:26.9
11:26.9,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-76,11:26.9
11:26.9,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-87,11:26.9
11:27.1,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-89,11:27.1
11:27.2,AgileVision Beacon,D9:77:0F:A8:70:38,2,-89,11:27.2
11:27.3,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-89,11:27.3
11:27.3,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-59,11:27.3
11:27.3,AgileVision Beacon,E6:19:C3:98:50:7C,4,-72,11:27.3
11:27.3,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-79,11:27.3
11:27.6,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-78,11:27.6
11:27.7,AgileVision Beacon,D9:77:0F:A8:70:38,2,-93,11:27.7
11:27.7,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-99,11:27.7
11:27.7,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-63,11:27.7
11:27.7,AgileVision Beacon,E6:19:C3:98:50:7C,4,-72,11:27.7
11:27.9,AgileVision Beacon,D9:77:0F:A8:70:38,2,-91,11:27.9
11:28.0,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-85,11:28.0
11:28.0,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-85,11:28.0
11:28.1,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-82,11:28.1
11:28.1,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-73,11:28.1
11:28.1,AgileVision Beacon,E6:19:C3:98:50:7C,4,-76,11:28.1
11:28.3,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-82,11:28.3
11:28.5,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-83,11:28.5
11:28.5,AgileVision Beacon,E6:19:C3:98:50:7C,4,-72,11:28.5
11:28.5,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-82,11:28.5
11:28.5,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-90,11:28.5
11:28.8,AgileVision Beacon,D9:77:0F:A8:70:38,2,-89,11:28.8
11:28.8,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-82,11:28.8
11:28.9,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-87,11:28.9
11:28.9,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-81,11:28.9
11:28.9,AgileVision Beacon,E6:19:C3:98:50:7C,4,-72,11:28.9
11:28.9,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-86,11:28.9
11:29.2,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-87,11:29.2
11:29.3,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-75,11:29.3
11:29.3,AgileVision Beacon,E6:19:C3:98:50:7C,4,-70,11:29.3
11:29.3,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-71,11:29.3
11:29.3,AgileVision Beacon,D9:77:0F:A8:70:38,2,-85,11:29.3
11:29.3,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-95,11:29.3
11:29.7,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-82,11:29.7
11:29.7,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-80,11:29.7
11:29.7,AgileVision Beacon,E6:19:C3:98:50:7C,4,-69,11:29.7
11:29.7,AgileVision Beacon,D9:77:0F:A8:70:38,2,-86,11:29.7
11:29.7,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-70,11:29.7
11:30.1,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-70,11:30.1
11:30.1,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-81,11:30.1
11:30.1,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-83,11:30.1
11:30.1,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-78,11:30.1
11:30.1,AgileVision Beacon,E6:19:C3:98:50:7C,4,-77,11:30.1
11:30.2,AgileVision Beacon,D9:77:0F:A8:70:38,2,-90,11:30.2
11:30.5,AgileVision Beacon,D9:77:0F:A8:70:38,2,-89,11:30.5
11:30.5,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-80,11:30.5
11:30.5,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-69,11:30.5
11:30.5,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-88,11:30.5
11:30.5,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-78,11:30.5
11:30.6,AgileVision Beacon,E6:19:C3:98:50:7C,4,-83,11:30.6
