,device_name,mac_addr,eddystone_instance_id,rssi,timestamp
06:35.8,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-46,06:35.8
06:36.0,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-95,06:36.0
06:36.1,AgileVision Beacon,D9:77:0F:A8:70:38,2,-89,06:36.1
06:36.1,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-93,06:36.1
06:36.2,AgileVision Beacon,E6:19:C3:98:50:7C,4,-89,06:36.2
06:36.2,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-45,06:36.2
06:36.5,AgileVision Beacon,D9:77:0F:A8:70:38,2,-89,06:36.5
06:36.5,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-96,06:36.5
06:36.6,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-92,06:36.6
06:36.6,AgileVision Beacon,E6:19:C3:98:50:7C,4,-88,06:36.6
06:36.6,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-45,06:36.6
06:36.7,AgileVision Beacon,D9:77:0F:A8:70:38,2,-89,06:36.7
06:36.7,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-95,06:36.7
06:36.8,AgileVision Beacon,E6:19:C3:98:50:7C,4,-89,06:36.8
06:36.9,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-45,06:36.9
06:37.0,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-82,06:37.0
06:37.3,AgileVision Beacon,E6:19:C3:98:50:7C,4,-78,06:37.3
06:37.3,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-81,06:37.3
06:37.3,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-45,06:37.3
06:37.7,AgileVision Beacon,E6:19:C3:98:50:7C,4,-78,06:37.7
06:37.7,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-81,06:37.7
06:37.7,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-46,06:37.7
06:38.0,AgileVision Beacon,E6:19:C3:98:50:7C,4,-78,06:38.0
06:38.0,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-82,06:38.0
06:38.2,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-45,06:38.2
06:38.6,AgileVision Beacon,E6:19:C3:98:50:7C,4,-78,06:38.6
06:38.6,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-81,06:38.6
06:38.6,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-45,06:38.6
06:39.0,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-81,06:39.0
06:39.0,AgileVision Beacon,E6:19:C3:98:50:7C,4,-79,06:39.0
06:39.0,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-46,06:39.0
06:39.4,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-82,06:39.4
06:39.4,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-46,06:39.4
06:39.4,AgileVision Beacon,E6:19:C3:98:50:7C,4,-78,06:39.4
06:39.7,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-81,06:39.7
06:39.7,AgileVision Beacon,E6:19:C3:98:50:7C,4,-79,06:39.7
06:39.8,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-46,06:39.8
06:40.0,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-45,06:40.0
06:40.1,AgileVision Beacon,E6:19:C3:98:50:7C,4,-79,06:40.1
06:40.2,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-80,06:40.2
06:40.5,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-80,06:40.5
06:40.6,AgileVision Beacon,E6:19:C3:98:50:7C,4,-77,06:40.6
06:40.6,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-45,06:40.6
06:40.8,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-81,06:40.8
06:41.0,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-45,06:41.0
06:41.0,AgileVision Beacon,E6:19:C3:98:50:7C,4,-74,06:41.0
06:41.0,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-94,06:41.0
06:41.3,AgileVision Beacon,E6:19:C3:98:50:7C,4,-74,06:41.3
06:41.4,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-81,06:41.4
06:41.4,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-52,06:41.4
06:41.4,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-90,06:41.4
06:41.6,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-82,06:41.6
06:41.8,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-89,06:41.8
06:42.0,AgileVision Beacon,E6:19:C3:98:50:7C,4,-78,06:42.0
06:42.0,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-53,06:42.0
06:42.4,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-91,06:42.4
06:42.4,AgileVision Beacon,D9:77:0F:A8:70:38,2,-92,06:42.4
06:42.4,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-83,06:42.4
06:42.4,AgileVision Beacon,E6:19:C3:98:50:7C,4,-76,06:42.4
06:42.5,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-47,06:42.5
06:42.8,AgileVision Beacon,E6:19:C3:98:50:7C,4,-73,06:42.8
06:42.8,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-45,06:42.8
06:42.8,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-93,06:42.8
06:42.8,AgileVision Beacon,D9:77:0F:A8:70:38,2,-92,06:42.8
06:42.8,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-85,06:42.8
06:43.0,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-44,06:43.0
06:43.0,AgileVision Beacon,D9:77:0F:A8:70:38,2,-89,06:43.0
06:43.1,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-95,06:43.1
06:43.2,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-87,06:43.2
06:43.2,AgileVision Beacon,E6:19:C3:98:50:7C,4,-79,06:43.2
06:43.4,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-91,06:43.4
06:43.6,AgileVision Beacon,E6:19:C3:98:50:7C,4,-74,06:43.6
06:43.6,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-45,06:43.6
06:43.6,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-90,06:43.6
06:43.6,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-92,06:43.6
06:43.7,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-91,06:43.7
06:43.9,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-91,06:43.9
06:43.9,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-89,06:43.9
06:44.0,AgileVision Beacon,E6:19:C3:98:50:7C,4,-71,06:44.0
06:44.0,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-45,06:44.0
06:44.1,AgileVision Beacon,D9:77:0F:A8:70:38,2,-85,06:44.1
06:44.1,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-90,06:44.1
06:44.3,AgileVision Beacon,D9:77:0F:A8:70:38,2,-87,06:44.3
06:44.4,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-89,06:44.4
06:44.5,AgileVision Beacon,E6:19:C3:98:50:7C,4,-76,06:44.5
06:44.5,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-45,06:44.5
06:44.8,AgileVision Beacon,E6:19:C3:98:50:7C,4,-77,06:44.8
06:44.8,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-91,06:44.8
06:44.8,AgileVision Beacon,D9:77:0F:A8:70:38,2,-88,06:44.8
06:44.8,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-92,06:44.8
06:44.9,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-44,06:44.9
06:45.0,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-94,06:45.0
06:45.2,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-45,06:45.2
06:45.2,AgileVision Beacon,E6:19:C3:98:50:7C,4,-76,06:45.2
06:45.2,AgileVision Beacon,D9:77:0F:A8:70:38,2,-88,06:45.2
06:45.3,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-92,06:45.3
06:45.6,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-44,06:45.6
06:45.6,AgileVision Beacon,D9:77:0F:A8:70:38,2,-88,06:45.6
06:45.6,AgileVision Beacon,E6:19:C3:98:50:7C,4,-76,06:45.6
06:45.6,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-92,06:45.6
06:45.7,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-90,06:45.7
06:45.9,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-93,06:45.9
06:46.0,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-90,06:46.0
06:46.0,AgileVision Beacon,D9:77:0F:A8:70:38,2,-88,06:46.0
06:46.0,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-44,06:46.0
06:46.1,AgileVision Beacon,E6:19:C3:98:50:7C,4,-76,06:46.1
06:46.2,AgileVision Beacon,D9:77:0F:A8:70:38,2,-89,06:46.2
06:46.3,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-93,06:46.3
06:46.4,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-90,06:46.4
06:46.5,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-44,06:46.5
06:46.5,AgileVision Beacon,E6:19:C3:98:50:7C,4,-79,06:46.5
06:46.8,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-93,06:46.8
06:46.8,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-84,06:46.8
06:46.9,AgileVision Beacon,D9:77:0F:A8:70:38,2,-89,06:46.9
06:46.9,AgileVision Beacon,E6:19:C3:98:50:7C,4,-83,06:46.9
06:46.9,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-45,06:46.9
06:47.2,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-96,06:47.2
06:47.2,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-84,06:47.2
06:47.3,AgileVision Beacon,D9:77:0F:A8:70:38,2,-89,06:47.3
06:47.3,AgileVision Beacon,E6:19:C3:98:50:7C,4,-83,06:47.3
06:47.3,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-45,06:47.3
06:47.6,AgileVision Beacon,E6:19:C3:98:50:7C,4,-84,06:47.6
06:47.6,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-45,06:47.6
06:47.6,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-97,06:47.6
06:47.7,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-84,06:47.7
06:47.7,AgileVision Beacon,D9:77:0F:A8:70:38,2,-90,06:47.7
06:47.8,AgileVision Beacon,E6:19:C3:98:50:7C,4,-84,06:47.8
06:48.0,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-44,06:48.0
06:48.1,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-95,06:48.1
06:48.1,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-84,06:48.1
06:48.1,AgileVision Beacon,D9:77:0F:A8:70:38,2,-89,06:48.1
06:48.2,AgileVision Beacon,E6:19:C3:98:50:7C,4,-84,06:48.2
06:48.4,AgileVision Beacon,D9:77:0F:A8:70:38,2,-90,06:48.4
06:48.5,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-45,06:48.5
06:48.5,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-84,06:48.5
06:48.8,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-44,06:48.8
06:48.8,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-84,06:48.8
06:48.8,AgileVision Beacon,D9:77:0F:A8:70:38,2,-88,06:48.8
06:48.9,AgileVision Beacon,E6:19:C3:98:50:7C,4,-83,06:48.9
06:49.1,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-84,06:49.1
06:49.3,AgileVision Beacon,D9:77:0F:A8:70:38,2,-89,06:49.3
06:49.3,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-44,06:49.3
06:49.3,AgileVision Beacon,E6:19:C3:98:50:7C,4,-83,06:49.3
06:49.6,AgileVision Beacon,D9:77:0F:A8:70:38,2,-89,06:49.6
06:49.6,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-84,06:49.6
06:49.7,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-44,06:49.7
06:49.7,AgileVision Beacon,E6:19:C3:98:50:7C,4,-82,06:49.7
06:50.1,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-84,06:50.1
06:50.1,AgileVision Beacon,D9:77:0F:A8:70:38,2,-89,06:50.1
06:50.1,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-45,06:50.1
06:50.1,AgileVision Beacon,E6:19:C3:98:50:7C,4,-83,06:50.1
06:50.4,AgileVision Beacon,E6:19:C3:98:50:7C,4,-81,06:50.4
06:50.5,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-45,06:50.5
06:50.5,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-84,06:50.5
06:50.5,AgileVision Beacon,D9:77:0F:A8:70:38,2,-88,06:50.5
06:50.6,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-98,06:50.6
06:50.8,AgileVision Beacon,D9:77:0F:A8:70:38,2,-90,06:50.8
06:50.9,AgileVision Beacon,E6:19:C3:98:50:7C,4,-81,06:50.9
06:50.9,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-44,06:50.9
06:50.9,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-84,06:50.9
06:51.0,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-97,06:51.0
06:51.2,AgileVision Beacon,E6:19:C3:98:50:7C,4,-81,06:51.2
06:51.3,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-45,06:51.3
06:51.3,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-85,06:51.3
06:51.3,AgileVision Beacon,D9:77:0F:A8:70:38,2,-88,06:51.3
06:51.7,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-86,06:51.7
06:51.7,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-45,06:51.7
06:51.7,AgileVision Beacon,E6:19:C3:98:50:7C,4,-82,06:51.7
06:51.8,AgileVision Beacon,D9:77:0F:A8:70:38,2,-89,06:51.8
06:51.9,AgileVision Beacon,E6:19:C3:98:50:7C,4,-72,06:51.9
06:52.0,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-93,06:52.0
06:52.1,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-83,06:52.1
06:52.1,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-45,06:52.1
06:52.4,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-82,06:52.4
06:52.5,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-94,06:52.5
06:52.6,AgileVision Beacon,E6:19:C3:98:50:7C,4,-72,06:52.6
06:52.6,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-45,06:52.6
06:52.9,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-101,06:52.9
06:52.9,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-82,06:52.9
06:53.0,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-45,06:53.0
06:53.0,AgileVision Beacon,E6:19:C3:98:50:7C,4,-73,06:53.0
06:53.3,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-87,06:53.3
06:53.4,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-45,06:53.4
06:53.4,AgileVision Beacon,E6:19:C3:98:50:7C,4,-74,06:53.4
06:53.7,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-44,06:53.7
06:53.7,AgileVision Beacon,E6:19:C3:98:50:7C,4,-70,06:53.7
06:53.7,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-90,06:53.7
06:53.7,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-81,06:53.7
06:53.7,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-95,06:53.7
06:54.1,AgileVision Beacon,E6:19:C3:98:50:7C,4,-71,06:54.1
06:54.1,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-45,06:54.1
06:54.2,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-89,06:54.2
06:54.2,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-97,06:54.2
06:54.2,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-81,06:54.2
06:54.4,AgileVision Beacon,E6:19:C3:98:50:7C,4,-70,06:54.4
06:54.5,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-44,06:54.5
06:54.6,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-90,06:54.6
06:54.6,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-79,06:54.6
06:54.6,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-93,06:54.6
06:54.9,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-94,06:54.9
06:55.0,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-45,06:55.0
06:55.0,AgileVision Beacon,E6:19:C3:98:50:7C,4,-70,06:55.0
06:55.0,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-91,06:55.0
06:55.0,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-77,06:55.0
06:55.1,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-88,06:55.1
06:55.1,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-94,06:55.1
06:55.1,AgileVision Beacon,D9:77:0F:A8:70:38,2,-97,06:55.1
06:55.3,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-46,06:55.3
06:55.3,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-78,06:55.3
06:55.4,AgileVision Beacon,E6:19:C3:98:50:7C,4,-70,06:55.4
06:55.6,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-77,06:55.6
06:55.6,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-92,06:55.6
06:55.7,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-92,06:55.7
06:55.8,AgileVision Beacon,E6:19:C3:98:50:7C,4,-70,06:55.8
06:55.8,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-47,06:55.8
06:56.1,AgileVision Beacon,E6:19:C3:98:50:7C,4,-70,06:56.1
06:56.2,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-77,06:56.2
06:56.2,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-92,06:56.2
06:56.2,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-90,06:56.2
06:56.2,AgileVision Beacon,D9:77:0F:A8:70:38,2,-96,06:56.2
06:56.2,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-46,06:56.2
06:56.5,AgileVision Beacon,D9:77:0F:A8:70:38,2,-98,06:56.5
06:56.5,AgileVision Beacon,E6:19:C3:98:50:7C,4,-70,06:56.5
06:56.6,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-77,06:56.6
06:56.6,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-90,06:56.6
06:56.6,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-91,06:56.6
06:56.6,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-46,06:56.6
06:56.7,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-90,06:56.7
06:56.9,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-94,06:56.9
06:57.0,AgileVision Beacon,E6:19:C3:98:50:7C,4,-69,06:57.0
06:57.0,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-78,06:57.0
06:57.0,AgileVision Beacon,D9:77:0F:A8:70:38,2,-86,06:57.0
06:57.0,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-46,06:57.0
06:57.4,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-46,06:57.4
06:57.4,AgileVision Beacon,E6:19:C3:98:50:7C,4,-69,06:57.4
06:57.4,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-79,06:57.4
06:57.4,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-85,06:57.4
06:57.4,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-95,06:57.4
06:57.4,AgileVision Beacon,D9:77:0F:A8:70:38,2,-84,06:57.4
06:57.8,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-47,06:57.8
06:57.8,AgileVision Beacon,E6:19:C3:98:50:7C,4,-70,06:57.8
06:57.8,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-80,06:57.8
06:57.8,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-85,06:57.8
06:57.8,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-96,06:57.8
06:57.9,AgileVision Beacon,D9:77:0F:A8:70:38,2,-86,06:57.9
06:58.2,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-85,06:58.2
06:58.2,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-46,06:58.2
06:58.2,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-78,06:58.2
06:58.2,AgileVision Beacon,E6:19:C3:98:50:7C,4,-69,06:58.2
06:58.3,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-94,06:58.3
06:58.5,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-46,06:58.5
06:58.6,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-94,06:58.6
06:58.6,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-85,06:58.6
06:58.6,AgileVision Beacon,D9:77:0F:A8:70:38,2,-83,06:58.6
06:58.6,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-78,06:58.6
06:58.7,AgileVision Beacon,E6:19:C3:98:50:7C,4,-69,06:58.7
06:58.8,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-93,06:58.8
06:59.0,AgileVision Beacon,E6:19:C3:98:50:7C,4,-69,06:59.0
06:59.0,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-86,06:59.0
06:59.0,AgileVision Beacon,D9:77:0F:A8:70:38,2,-84,06:59.0
06:59.0,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-47,06:59.0
06:59.1,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-78,06:59.1
06:59.4,AgileVision Beacon,E6:19:C3:98:50:7C,4,-69,06:59.4
06:59.4,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-93,06:59.4
06:59.4,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-86,06:59.4
06:59.4,AgileVision Beacon,D9:77:0F:A8:70:38,2,-85,06:59.4
06:59.5,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-47,06:59.5
06:59.5,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-78,06:59.5
06:59.8,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-78,06:59.8
06:59.8,AgileVision Beacon,E6:19:C3:98:50:7C,4,-69,06:59.8
06:59.8,AgileVision Beacon,D9:77:0F:A8:70:38,2,-86,06:59.8
06:59.8,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-93,06:59.8
06:59.8,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-86,06:59.8
06:59.9,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-46,06:59.9
07:00.2,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-77,07:00.2
07:00.2,AgileVision Beacon,E6:19:C3:98:50:7C,4,-69,07:00.2
07:00.2,AgileVision Beacon,D9:77:0F:A8:70:38,2,-85,07:00.2
07:00.3,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-94,07:00.3
07:00.3,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-85,07:00.3
07:00.3,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-47,07:00.3
07:00.5,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-78,07:00.5
07:00.6,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-85,07:00.6
07:00.6,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-46,07:00.6
07:00.7,AgileVision Beacon,E6:19:C3:98:50:7C,4,-69,07:00.7
07:00.7,AgileVision Beacon,D9:77:0F:A8:70:38,2,-84,07:00.7
07:00.7,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-94,07:00.7
07:01.0,AgileVision Beacon,D9:77:0F:A8:70:38,2,-85,07:01.0
07:01.0,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-93,07:01.0
07:01.0,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-85,07:01.0
07:01.0,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-47,07:01.0
07:01.0,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-77,07:01.0
07:01.1,AgileVision Beacon,E6:19:C3:98:50:7C,4,-69,07:01.1
07:01.2,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-47,07:01.2
07:01.3,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-85,07:01.3
07:01.4,AgileVision Beacon,D9:77:0F:A8:70:38,2,-85,07:01.4
07:01.4,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-93,07:01.4
07:01.4,AgileVision Beacon,E6:19:C3:98:50:7C,4,-69,07:01.4
07:01.5,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-78,07:01.5
07:01.6,AgileVision Beacon,D9:77:0F:A8:70:38,2,-84,07:01.6
07:01.7,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-85,07:01.7
07:01.8,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-91,07:01.8
07:01.8,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-47,07:01.8
07:01.8,AgileVision Beacon,E6:19:C3:98:50:7C,4,-76,07:01.8
07:01.9,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-75,07:01.9
07:02.0,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-87,07:02.0
07:02.0,AgileVision Beacon,D9:77:0F:A8:70:38,2,-86,07:02.0
07:02.2,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-91,07:02.2
07:02.2,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-47,07:02.2
07:02.3,AgileVision Beacon,E6:19:C3:98:50:7C,4,-75,07:02.3
07:02.3,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-76,07:02.3
07:02.6,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-87,07:02.6
07:02.6,AgileVision Beacon,E6:19:C3:98:50:7C,4,-76,07:02.6
07:02.6,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-77,07:02.6
07:02.7,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-90,07:02.7
07:02.7,AgileVision Beacon,D9:77:0F:A8:70:38,2,-87,07:02.7
07:02.7,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-47,07:02.7
07:03.0,AgileVision Beacon,D9:77:0F:A8:70:38,2,-87,07:03.0
07:03.0,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-78,07:03.0
07:03.1,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-93,07:03.1
07:03.1,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-46,07:03.1
07:03.1,AgileVision Beacon,E6:19:C3:98:50:7C,4,-75,07:03.1
07:03.1,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-87,07:03.1
07:03.4,AgileVision Beacon,D9:77:0F:A8:70:38,2,-87,07:03.4
