,device_name,mac_addr,eddystone_instance_id,rssi,timestamp
03:25.2,AgileVision Beacon,E6:19:C3:98:50:7C,4,-77,03:25.2
03:25.5,AgileVision Beacon,D9:77:0F:A8:70:38,2,-75,03:25.5
03:25.5,AgileVision Beacon,E6:19:C3:98:50:7C,4,-77,03:25.5
03:25.5,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-82,03:25.5
03:25.5,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-49,03:25.5
03:25.5,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-85,03:25.5
03:25.6,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-82,03:25.6
03:25.8,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-85,03:25.8
03:25.9,AgileVision Beacon,E6:19:C3:98:50:7C,4,-77,03:25.9
03:25.9,AgileVision Beacon,D9:77:0F:A8:70:38,2,-75,03:25.9
03:25.9,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-81,03:25.9
03:26.0,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-49,03:26.0
03:26.0,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-82,03:26.0
03:26.3,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-49,03:26.3
03:26.3,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-81,03:26.3
03:26.3,AgileVision Beacon,E6:19:C3:98:50:7C,4,-77,03:26.3
03:26.3,AgileVision Beacon,D9:77:0F:A8:70:38,2,-75,03:26.3
03:26.4,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-82,03:26.4
03:26.4,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-82,03:26.4
03:26.7,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-81,03:26.7
03:26.7,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-81,03:26.7
03:26.7,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-52,03:26.7
03:26.7,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-82,03:26.7
03:26.7,AgileVision Beacon,E6:19:C3:98:50:7C,4,-77,03:26.7
03:26.7,AgileVision Beacon,D9:77:0F:A8:70:38,2,-75,03:26.7
03:27.1,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-83,03:27.1
03:27.1,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-79,03:27.1
03:27.1,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-51,03:27.1
03:27.1,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-80,03:27.1
03:27.1,AgileVision Beacon,E6:19:C3:98:50:7C,4,-86,03:27.1
03:27.2,AgileVision Beacon,D9:77:0F:A8:70:38,2,-76,03:27.2
03:27.5,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-83,03:27.5
03:27.5,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-79,03:27.5
03:27.5,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-51,03:27.5
03:27.5,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-80,03:27.5
03:27.6,AgileVision Beacon,E6:19:C3:98:50:7C,4,-86,03:27.6
03:27.6,AgileVision Beacon,D9:77:0F:A8:70:38,2,-75,03:27.6
03:27.8,AgileVision Beacon,E6:19:C3:98:50:7C,4,-86,03:27.8
03:27.9,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-81,03:27.9
03:27.9,AgileVision Beacon,D9:77:0F:A8:70:38,2,-76,03:27.9
03:27.9,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-83,03:27.9
03:27.9,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-79,03:27.9
03:28.0,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-51,03:28.0
03:28.3,AgileVision Beacon,E6:19:C3:98:50:7C,4,-86,03:28.3
03:28.3,AgileVision Beacon,D9:77:0F:A8:70:38,2,-76,03:28.3
03:28.4,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-83,03:28.4
03:28.4,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-79,03:28.4
03:28.4,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-50,03:28.4
03:28.4,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-81,03:28.4
03:28.6,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-82,03:28.6
03:28.6,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-80,03:28.6
03:28.6,AgileVision Beacon,E6:19:C3:98:50:7C,4,-86,03:28.6
03:28.7,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-79,03:28.7
03:28.7,AgileVision Beacon,D9:77:0F:A8:70:38,2,-76,03:28.7
03:28.8,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-50,03:28.8
03:29.1,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-50,03:29.1
03:29.1,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-79,03:29.1
03:29.1,AgileVision Beacon,E6:19:C3:98:50:7C,4,-87,03:29.1
03:29.1,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-80,03:29.1
03:29.2,AgileVision Beacon,D9:77:0F:A8:70:38,2,-76,03:29.2
03:29.2,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-83,03:29.2
03:29.5,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-83,03:29.5
03:29.5,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-50,03:29.5
03:29.5,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-80,03:29.5
03:29.5,AgileVision Beacon,E6:19:C3:98:50:7C,4,-86,03:29.5
03:29.5,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-80,03:29.5
03:29.6,AgileVision Beacon,D9:77:0F:A8:70:38,2,-76,03:29.6
03:29.9,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-80,03:29.9
03:29.9,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-50,03:29.9
03:29.9,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-83,03:29.9
03:29.9,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-79,03:29.9
03:30.0,AgileVision Beacon,E6:19:C3:98:50:7C,4,-86,03:30.0
03:30.0,AgileVision Beacon,D9:77:0F:A8:70:38,2,-76,03:30.0
03:30.3,AgileVision Beacon,D9:77:0F:A8:70:38,2,-76,03:30.3
03:30.4,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-50,03:30.4
03:30.4,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-79,03:30.4
03:30.4,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-83,03:30.4
03:30.4,AgileVision Beacon,E6:19:C3:98:50:7C,4,-86,03:30.4
03:30.4,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-81,03:30.4
03:30.7,AgileVision Beacon,D9:77:0F:A8:70:38,2,-76,03:30.7
03:30.8,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-50,03:30.8
03:30.8,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-79,03:30.8
03:30.8,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-83,03:30.8
03:30.8,AgileVision Beacon,E6:19:C3:98:50:7C,4,-86,03:30.8
03:30.8,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-80,03:30.8
03:31.0,AgileVision Beacon,E6:19:C3:98:50:7C,4,-86,03:31.0
03:31.0,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-80,03:31.0
03:31.2,AgileVision Beacon,D9:77:0F:A8:70:38,2,-75,03:31.2
03:31.2,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-51,03:31.2
03:31.2,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-78,03:31.2
03:31.2,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-83,03:31.2
03:31.5,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-83,03:31.5
03:31.5,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-80,03:31.5
03:31.5,AgileVision Beacon,E6:19:C3:98:50:7C,4,-86,03:31.5
03:31.6,AgileVision Beacon,D9:77:0F:A8:70:38,2,-75,03:31.6
03:31.6,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-51,03:31.6
03:31.6,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-79,03:31.6
03:31.8,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-76,03:31.8
03:31.9,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-80,03:31.9
03:32.0,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-78,03:32.0
03:32.0,AgileVision Beacon,E6:19:C3:98:50:7C,4,-81,03:32.0
03:32.0,AgileVision Beacon,D9:77:0F:A8:70:38,2,-84,03:32.0
03:32.0,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-54,03:32.0
03:32.2,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-77,03:32.2
03:32.3,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-78,03:32.3
03:32.4,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-80,03:32.4
03:32.4,AgileVision Beacon,E6:19:C3:98:50:7C,4,-81,03:32.4
03:32.4,AgileVision Beacon,D9:77:0F:A8:70:38,2,-84,03:32.4
03:32.4,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-54,03:32.4
03:32.8,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-53,03:32.8
03:32.8,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-77,03:32.8
03:32.8,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-80,03:32.8
03:32.8,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-78,03:32.8
03:32.8,AgileVision Beacon,E6:19:C3:98:50:7C,4,-80,03:32.8
03:32.9,AgileVision Beacon,D9:77:0F:A8:70:38,2,-84,03:32.9
03:33.2,AgileVision Beacon,D9:77:0F:A8:70:38,2,-84,03:33.2
03:33.2,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-53,03:33.2
03:33.2,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-80,03:33.2
03:33.2,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-77,03:33.2
03:33.2,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-78,03:33.2
03:33.2,AgileVision Beacon,E6:19:C3:98:50:7C,4,-81,03:33.2
03:33.6,AgileVision Beacon,D9:77:0F:A8:70:38,2,-85,03:33.6
03:33.6,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-80,03:33.6
03:33.6,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-53,03:33.6
03:33.6,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-77,03:33.6
03:33.6,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-78,03:33.6
03:33.6,AgileVision Beacon,E6:19:C3:98:50:7C,4,-80,03:33.6
03:34.0,AgileVision Beacon,D9:77:0F:A8:70:38,2,-84,03:34.0
03:34.0,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-53,03:34.0
03:34.0,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-80,03:34.0
03:34.0,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-77,03:34.0
03:34.0,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-78,03:34.0
03:34.1,AgileVision Beacon,E6:19:C3:98:50:7C,4,-80,03:34.1
03:34.2,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-81,03:34.2
03:34.4,AgileVision Beacon,E6:19:C3:98:50:7C,4,-80,03:34.4
03:34.4,AgileVision Beacon,D9:77:0F:A8:70:38,2,-80,03:34.4
03:34.4,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-44,03:34.4
03:34.5,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-84,03:34.5
03:34.5,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-88,03:34.5
03:34.6,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-91,03:34.6
03:34.8,AgileVision Beacon,E6:19:C3:98:50:7C,4,-94,03:34.8
03:34.8,AgileVision Beacon,D9:77:0F:A8:70:38,2,-85,03:34.8
03:34.9,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-93,03:34.9
03:34.9,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-47,03:34.9
03:34.9,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-95,03:34.9
03:35.2,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-93,03:35.2
03:35.2,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-47,03:35.2
03:35.2,AgileVision Beacon,E6:19:C3:98:50:7C,4,-93,03:35.2
03:35.3,AgileVision Beacon,D9:77:0F:A8:70:38,2,-88,03:35.3
03:35.6,AgileVision Beacon,D9:77:0F:A8:70:38,2,-81,03:35.6
03:35.6,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-82,03:35.6
03:35.6,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-48,03:35.6
03:35.6,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-78,03:35.6
03:35.6,AgileVision Beacon,E6:19:C3:98:50:7C,4,-82,03:35.6
03:35.6,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-78,03:35.6
03:36.0,AgileVision Beacon,D9:77:0F:A8:70:38,2,-85,03:36.0
03:36.0,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-83,03:36.0
03:36.0,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-46,03:36.0
03:36.0,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-76,03:36.0
03:36.1,AgileVision Beacon,E6:19:C3:98:50:7C,4,-81,03:36.1
03:36.1,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-78,03:36.1
03:36.3,AgileVision Beacon,E6:19:C3:98:50:7C,4,-82,03:36.3
03:36.4,AgileVision Beacon,D9:77:0F:A8:70:38,2,-81,03:36.4
03:36.4,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-83,03:36.4
03:36.5,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-47,03:36.5
03:36.5,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-77,03:36.5
03:36.5,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-79,03:36.5
03:36.8,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-80,03:36.8
03:36.8,AgileVision Beacon,E6:19:C3:98:50:7C,4,-82,03:36.8
03:36.8,AgileVision Beacon,D9:77:0F:A8:70:38,2,-82,03:36.8
03:36.9,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-84,03:36.9
03:36.9,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-44,03:36.9
03:36.9,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-82,03:36.9
03:37.1,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-84,03:37.1
03:37.2,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-44,03:37.2
03:37.2,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-82,03:37.2
03:37.2,AgileVision Beacon,E6:19:C3:98:50:7C,4,-79,03:37.2
03:37.3,AgileVision Beacon,D9:77:0F:A8:70:38,2,-83,03:37.3
03:37.3,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-83,03:37.3
03:37.3,AgileVision Beacon,E6:19:C3:98:50:7C,4,-79,03:37.3
03:37.5,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-82,03:37.5
03:37.6,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-44,03:37.6
03:37.6,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-82,03:37.6
03:37.7,AgileVision Beacon,D9:77:0F:A8:70:38,2,-83,03:37.7
03:37.7,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-84,03:37.7
03:37.9,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-83,03:37.9
03:38.0,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-83,03:38.0
03:38.0,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-44,03:38.0
03:38.0,AgileVision Beacon,E6:19:C3:98:50:7C,4,-79,03:38.0
03:38.1,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-82,03:38.1
03:38.1,AgileVision Beacon,D9:77:0F:A8:70:38,2,-83,03:38.1
03:38.4,AgileVision Beacon,D9:77:0F:A8:70:38,2,-84,03:38.4
03:38.4,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-83,03:38.4
03:38.4,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-44,03:38.4
03:38.5,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-82,03:38.5
03:38.5,AgileVision Beacon,E6:19:C3:98:50:7C,4,-79,03:38.5
03:38.5,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-82,03:38.5
03:38.8,AgileVision Beacon,D9:77:0F:A8:70:38,2,-81,03:38.8
03:38.9,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-49,03:38.9
03:38.9,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-83,03:38.9
03:38.9,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-81,03:38.9
03:38.9,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-84,03:38.9
03:38.9,AgileVision Beacon,E6:19:C3:98:50:7C,4,-78,03:38.9
03:39.2,AgileVision Beacon,E6:19:C3:98:50:7C,4,-79,03:39.2
03:39.3,AgileVision Beacon,D9:77:0F:A8:70:38,2,-82,03:39.3
03:39.3,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-47,03:39.3
03:39.3,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-83,03:39.3
03:39.3,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-80,03:39.3
03:39.3,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-83,03:39.3
03:39.6,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-82,03:39.6
03:39.7,AgileVision Beacon,D9:77:0F:A8:70:38,2,-82,03:39.7
03:39.7,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-46,03:39.7
03:39.7,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-83,03:39.7
03:39.7,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-80,03:39.7
03:39.7,AgileVision Beacon,E6:19:C3:98:50:7C,4,-79,03:39.7
03:40.0,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-80,03:40.0
03:40.1,AgileVision Beacon,E6:19:C3:98:50:7C,4,-79,03:40.1
03:40.1,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-82,03:40.1
03:40.1,AgileVision Beacon,D9:77:0F:A8:70:38,2,-82,03:40.1
03:40.1,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-47,03:40.1
03:40.1,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-83,03:40.1
03:40.4,AgileVision Beacon,E6:19:C3:98:50:7C,4,-79,03:40.4
03:40.4,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-48,03:40.4
03:40.4,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-83,03:40.4
03:40.5,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-80,03:40.5
03:40.5,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-83,03:40.5
03:40.5,AgileVision Beacon,D9:77:0F:A8:70:38,2,-81,03:40.5
03:40.6,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-80,03:40.6
03:40.9,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-48,03:40.9
03:40.9,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-83,03:40.9
03:40.9,AgileVision Beacon,E6:19:C3:98:50:7C,4,-78,03:40.9
03:40.9,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-82,03:40.9
03:40.9,AgileVision Beacon,D9:77:0F:A8:70:38,2,-81,03:40.9
03:41.2,AgileVision Beacon,E6:19:C3:98:50:7C,4,-78,03:41.2
03:41.3,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-48,03:41.3
03:41.3,AgileVision Beacon,D9:77:0F:A8:70:38,2,-81,03:41.3
03:41.3,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-83,03:41.3
03:41.3,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-83,03:41.3
03:41.3,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-81,03:41.3
03:41.6,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-82,03:41.6
03:41.7,AgileVision Beacon,D9:77:0F:A8:70:38,2,-81,03:41.7
03:41.7,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-45,03:41.7
03:41.7,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-81,03:41.7
03:41.7,AgileVision Beacon,E6:19:C3:98:50:7C,4,-77,03:41.7
03:41.7,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-80,03:41.7
03:42.0,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-84,03:42.0
03:42.0,AgileVision Beacon,E6:19:C3:98:50:7C,4,-86,03:42.0
03:42.1,AgileVision Beacon,D9:77:0F:A8:70:38,2,-81,03:42.1
03:42.1,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-46,03:42.1
03:42.1,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-81,03:42.1
03:42.1,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-93,03:42.1
03:42.5,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-89,03:42.5
03:42.5,AgileVision Beacon,D9:77:0F:A8:70:38,2,-81,03:42.5
03:42.5,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-45,03:42.5
03:42.5,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-82,03:42.5
03:42.6,AgileVision Beacon,E6:19:C3:98:50:7C,4,-86,03:42.6
03:42.6,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-84,03:42.6
03:42.9,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-84,03:42.9
03:42.9,AgileVision Beacon,E6:19:C3:98:50:7C,4,-86,03:42.9
03:42.9,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-89,03:42.9
03:42.9,AgileVision Beacon,D9:77:0F:A8:70:38,2,-80,03:42.9
03:43.0,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-45,03:43.0
03:43.0,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-82,03:43.0
03:43.3,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-82,03:43.3
03:43.3,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-84,03:43.3
03:43.3,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-89,03:43.3
03:43.3,AgileVision Beacon,E6:19:C3:98:50:7C,4,-86,03:43.3
03:43.4,AgileVision Beacon,D9:77:0F:A8:70:38,2,-80,03:43.4
03:43.4,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-45,03:43.4
03:43.6,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-82,03:43.6
03:43.6,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-84,03:43.6
03:43.6,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-89,03:43.6
03:43.7,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-45,03:43.7
03:43.7,AgileVision Beacon,E6:19:C3:98:50:7C,4,-87,03:43.7
03:43.8,AgileVision Beacon,D9:77:0F:A8:70:38,2,-81,03:43.8
03:44.1,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-45,03:44.1
03:44.1,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-82,03:44.1
03:44.1,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-84,03:44.1
03:44.1,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-90,03:44.1
03:44.2,AgileVision Beacon,E6:19:C3:98:50:7C,4,-86,03:44.2
03:44.2,AgileVision Beacon,D9:77:0F:A8:70:38,2,-81,03:44.2
03:44.5,AgileVision Beacon,D9:77:0F:A8:70:38,2,-81,03:44.5
03:44.5,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-46,03:44.5
03:44.5,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-92,03:44.5
03:44.6,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-82,03:44.6
03:44.6,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-85,03:44.6
03:44.6,AgileVision Beacon,E6:19:C3:98:50:7C,4,-87,03:44.6
03:44.9,AgileVision Beacon,E6:19:C3:98:50:7C,4,-87,03:44.9
03:44.9,AgileVision Beacon,D9:77:0F:A8:70:38,2,-82,03:44.9
03:44.9,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-47,03:44.9
03:45.0,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-92,03:45.0
03:45.0,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-81,03:45.0
03:45.0,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-85,03:45.0
03:45.3,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-82,03:45.3
03:45.3,AgileVision Beacon,E6:19:C3:98:50:7C,4,-86,03:45.3
03:45.3,AgileVision Beacon,D9:77:0F:A8:70:38,2,-81,03:45.3
03:45.4,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-46,03:45.4
03:45.4,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-91,03:45.4
03:45.4,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-84,03:45.4
03:45.7,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-85,03:45.7
03:45.7,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-83,03:45.7
03:45.7,AgileVision Beacon,E6:19:C3:98:50:7C,4,-86,03:45.7
03:45.7,AgileVision Beacon,D9:77:0F:A8:70:38,2,-80,03:45.7
03:45.8,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-45,03:45.8
03:46.1,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-87,03:46.1
03:46.1,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-83,03:46.1
03:46.1,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-83,03:46.1
03:46.1,AgileVision Beacon,E6:19:C3:98:50:7C,4,-85,03:46.1
03:46.2,AgileVision Beacon,D9:77:0F:A8:70:38,2,-77,03:46.2
03:46.2,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-44,03:46.2
03:46.5,AgileVision Beacon,E6:19:C3:98:50:7C,4,-84,03:46.5
03:46.5,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-83,03:46.5
03:46.5,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-44,03:46.5
03:46.5,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-83,03:46.5
03:46.6,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-86,03:46.6
03:46.6,AgileVision Beacon,D9:77:0F:A8:70:38,2,-77,03:46.6
03:46.7,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-87,03:46.7
03:46.9,AgileVision Beacon,E6:19:C3:98:50:7C,4,-79,03:46.9
03:46.9,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-45,03:46.9
03:47.0,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-80,03:47.0
03:47.0,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-77,03:47.0
03:47.0,AgileVision Beacon,D9:77:0F:A8:70:38,2,-74,03:47.0
03:47.3,AgileVision Beacon,E6:19:C3:98:50:7C,4,-80,03:47.3
