,device_name,mac_addr,eddystone_instance_id,rssi,timestamp
04:50.7,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-82,04:50.7
04:50.8,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-78,04:50.8
04:50.8,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-90,04:50.8
04:50.8,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-85,04:50.8
04:50.9,AgileVision Beacon,D9:77:0F:A8:70:38,2,-46,04:50.9
04:51.2,AgileVision Beacon,D9:77:0F:A8:70:38,2,-46,04:51.2
04:51.2,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-78,04:51.2
04:51.2,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-91,04:51.2
04:51.2,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-82,04:51.2
04:51.3,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-85,04:51.3
04:51.4,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-92,04:51.4
04:51.6,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-84,04:51.6
04:51.6,AgileVision Beacon,D9:77:0F:A8:70:38,2,-46,04:51.6
04:51.6,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-82,04:51.6
04:51.6,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-77,04:51.6
04:51.7,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-90,04:51.7
04:51.8,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-90,04:51.8
04:51.9,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-78,04:51.9
04:52.0,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-84,04:52.0
04:52.0,AgileVision Beacon,D9:77:0F:A8:70:38,2,-45,04:52.0
04:52.0,AgileVision Beacon,E6:19:C3:98:50:7C,4,-86,04:52.0
04:52.2,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-89,04:52.2
04:52.3,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-95,04:52.3
04:52.3,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-79,04:52.3
04:52.4,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-84,04:52.4
04:52.4,AgileVision Beacon,D9:77:0F:A8:70:38,2,-45,04:52.4
04:52.5,AgileVision Beacon,E6:19:C3:98:50:7C,4,-85,04:52.5
04:52.8,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-79,04:52.8
04:52.8,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-99,04:52.8
04:52.8,AgileVision Beacon,E6:19:C3:98:50:7C,4,-85,04:52.8
04:52.8,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-84,04:52.8
04:52.9,AgileVision Beacon,D9:77:0F:A8:70:38,2,-45,04:52.9
04:52.9,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-88,04:52.9
04:53.1,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-79,04:53.1
04:53.1,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-89,04:53.1
04:53.2,AgileVision Beacon,E6:19:C3:98:50:7C,4,-85,04:53.2
04:53.3,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-84,04:53.3
04:53.3,AgileVision Beacon,D9:77:0F:A8:70:38,2,-45,04:53.3
04:53.5,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-98,04:53.5
04:53.5,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-88,04:53.5
04:53.6,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-79,04:53.6
04:53.6,AgileVision Beacon,D9:77:0F:A8:70:38,2,-45,04:53.6
04:53.6,AgileVision Beacon,E6:19:C3:98:50:7C,4,-85,04:53.6
04:53.7,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-83,04:53.7
04:53.8,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-98,04:53.8
04:54.0,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-84,04:54.0
04:54.0,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-79,04:54.0
04:54.0,AgileVision Beacon,D9:77:0F:A8:70:38,2,-45,04:54.0
04:54.0,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-88,04:54.0
04:54.0,AgileVision Beacon,E6:19:C3:98:50:7C,4,-85,04:54.0
04:54.3,AgileVision Beacon,D9:77:0F:A8:70:38,2,-45,04:54.3
04:54.4,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-88,04:54.4
04:54.4,AgileVision Beacon,E6:19:C3:98:50:7C,4,-86,04:54.4
04:54.4,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-84,04:54.4
04:54.4,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-98,04:54.4
04:54.4,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-79,04:54.4
04:54.8,AgileVision Beacon,D9:77:0F:A8:70:38,2,-45,04:54.8
04:54.8,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-88,04:54.8
04:54.8,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-84,04:54.8
04:54.8,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-95,04:54.8
04:54.9,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-79,04:54.9
04:54.9,AgileVision Beacon,E6:19:C3:98:50:7C,4,-85,04:54.9
04:55.1,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-88,04:55.1
04:55.1,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-84,04:55.1
04:55.2,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-78,04:55.2
04:55.3,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-96,04:55.3
04:55.3,AgileVision Beacon,D9:77:0F:A8:70:38,2,-45,04:55.3
04:55.3,AgileVision Beacon,E6:19:C3:98:50:7C,4,-85,04:55.3
04:55.6,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-88,04:55.6
04:55.6,AgileVision Beacon,E6:19:C3:98:50:7C,4,-85,04:55.6
04:55.7,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-84,04:55.7
04:55.7,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-96,04:55.7
04:55.7,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-78,04:55.7
04:55.7,AgileVision Beacon,D9:77:0F:A8:70:38,2,-45,04:55.7
04:55.8,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-88,04:55.8
04:55.9,AgileVision Beacon,D9:77:0F:A8:70:38,2,-45,04:55.9
04:56.0,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-96,04:56.0
04:56.1,AgileVision Beacon,E6:19:C3:98:50:7C,4,-85,04:56.1
04:56.1,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-85,04:56.1
04:56.1,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-78,04:56.1
04:56.2,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-96,04:56.2
04:56.4,AgileVision Beacon,D9:77:0F:A8:70:38,2,-45,04:56.4
04:56.4,AgileVision Beacon,E6:19:C3:98:50:7C,4,-85,04:56.4
04:56.4,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-77,04:56.4
04:56.4,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-87,04:56.4
04:56.5,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-85,04:56.5
04:56.8,AgileVision Beacon,D9:77:0F:A8:70:38,2,-45,04:56.8
04:56.8,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-87,04:56.8
04:56.8,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-86,04:56.8
04:56.8,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-79,04:56.8
04:56.9,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-81,04:56.9
04:56.9,AgileVision Beacon,E6:19:C3:98:50:7C,4,-86,04:56.9
04:57.2,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-92,04:57.2
04:57.2,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-86,04:57.2
04:57.3,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-83,04:57.3
04:57.3,AgileVision Beacon,D9:77:0F:A8:70:38,2,-45,04:57.3
04:57.3,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-85,04:57.3
04:57.3,AgileVision Beacon,E6:19:C3:98:50:7C,4,-87,04:57.3
04:57.7,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-91,04:57.7
04:57.7,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-86,04:57.7
04:57.7,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-82,04:57.7
04:57.7,AgileVision Beacon,D9:77:0F:A8:70:38,2,-45,04:57.7
04:57.7,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-83,04:57.7
04:57.7,AgileVision Beacon,E6:19:C3:98:50:7C,4,-86,04:57.7
04:58.1,AgileVision Beacon,E6:19:C3:98:50:7C,4,-88,04:58.1
04:58.1,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-90,04:58.1
04:58.1,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-89,04:58.1
04:58.1,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-84,04:58.1
04:58.1,AgileVision Beacon,D9:77:0F:A8:70:38,2,-49,04:58.1
04:58.1,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-83,04:58.1
04:58.4,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-83,04:58.4
04:58.4,AgileVision Beacon,D9:77:0F:A8:70:38,2,-47,04:58.4
04:58.5,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-83,04:58.5
04:58.5,AgileVision Beacon,E6:19:C3:98:50:7C,4,-87,04:58.5
04:58.5,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-89,04:58.5
04:58.5,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-88,04:58.5
04:58.8,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-83,04:58.8
04:58.8,AgileVision Beacon,E6:19:C3:98:50:7C,4,-88,04:58.8
04:58.8,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-82,04:58.8
04:58.9,AgileVision Beacon,D9:77:0F:A8:70:38,2,-47,04:58.9
04:58.9,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-91,04:58.9
04:58.9,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-88,04:58.9
04:59.3,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-82,04:59.3
04:59.3,AgileVision Beacon,D9:77:0F:A8:70:38,2,-47,04:59.3
04:59.3,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-83,04:59.3
04:59.3,AgileVision Beacon,E6:19:C3:98:50:7C,4,-88,04:59.3
04:59.3,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-92,04:59.3
04:59.3,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-88,04:59.3
04:59.4,AgileVision Beacon,E6:19:C3:98:50:7C,4,-87,04:59.4
04:59.7,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-87,04:59.7
04:59.7,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-82,04:59.7
04:59.7,AgileVision Beacon,D9:77:0F:A8:70:38,2,-46,04:59.7
04:59.7,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-81,04:59.7
04:59.7,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-93,04:59.7
05:00.1,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-92,05:00.1
05:00.1,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-87,05:00.1
05:00.1,AgileVision Beacon,D9:77:0F:A8:70:38,2,-45,05:00.1
05:00.1,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-82,05:00.1
05:00.1,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-81,05:00.1
05:00.1,AgileVision Beacon,E6:19:C3:98:50:7C,4,-87,05:00.1
05:00.5,AgileVision Beacon,E6:19:C3:98:50:7C,4,-86,05:00.5
05:00.5,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-90,05:00.5
05:00.5,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-86,05:00.5
05:00.5,AgileVision Beacon,D9:77:0F:A8:70:38,2,-45,05:00.5
05:00.5,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-82,05:00.5
05:00.6,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-82,05:00.6
05:00.7,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-82,05:00.7
05:00.8,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-82,05:00.8
05:00.9,AgileVision Beacon,E6:19:C3:98:50:7C,4,-87,05:00.9
05:00.9,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-90,05:00.9
05:00.9,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-86,05:00.9
05:01.0,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-82,05:01.0
05:01.3,AgileVision Beacon,D9:77:0F:A8:70:38,2,-45,05:01.3
05:01.3,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-81,05:01.3
05:01.3,AgileVision Beacon,E6:19:C3:98:50:7C,4,-86,05:01.3
05:01.3,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-89,05:01.3
05:01.3,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-86,05:01.3
05:01.7,AgileVision Beacon,D9:77:0F:A8:70:38,2,-45,05:01.7
05:01.7,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-82,05:01.7
05:01.7,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-81,05:01.7
05:01.7,AgileVision Beacon,E6:19:C3:98:50:7C,4,-87,05:01.7
05:01.7,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-89,05:01.7
05:01.8,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-87,05:01.8
05:02.0,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-77,05:02.0
05:02.1,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-91,05:02.1
05:02.1,AgileVision Beacon,D9:77:0F:A8:70:38,2,-49,05:02.1
05:02.1,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-82,05:02.1
05:02.2,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-84,05:02.2
05:02.5,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-77,05:02.5
05:02.5,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-90,05:02.5
05:02.5,AgileVision Beacon,D9:77:0F:A8:70:38,2,-49,05:02.5
05:02.5,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-81,05:02.5
05:02.6,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-84,05:02.6
05:02.8,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-84,05:02.8
05:02.9,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-76,05:02.9
05:02.9,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-90,05:02.9
05:02.9,AgileVision Beacon,D9:77:0F:A8:70:38,2,-49,05:02.9
05:03.0,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-81,05:03.0
05:03.3,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-83,05:03.3
05:03.3,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-76,05:03.3
05:03.3,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-88,05:03.3
05:03.4,AgileVision Beacon,D9:77:0F:A8:70:38,2,-50,05:03.4
05:03.4,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-81,05:03.4
05:03.7,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-81,05:03.7
05:03.7,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-83,05:03.7
05:03.7,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-76,05:03.7
05:03.8,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-90,05:03.8
05:03.8,AgileVision Beacon,D9:77:0F:A8:70:38,2,-50,05:03.8
05:03.9,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-84,05:03.9
05:04.1,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-90,05:04.1
05:04.1,AgileVision Beacon,D9:77:0F:A8:70:38,2,-50,05:04.1
05:04.1,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-80,05:04.1
05:04.2,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-76,05:04.2
05:04.5,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-89,05:04.5
05:04.5,AgileVision Beacon,D9:77:0F:A8:70:38,2,-50,05:04.5
05:04.5,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-80,05:04.5
05:04.6,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-84,05:04.6
05:04.6,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-76,05:04.6
05:04.9,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-90,05:04.9
05:04.9,AgileVision Beacon,D9:77:0F:A8:70:38,2,-48,05:04.9
05:05.0,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-79,05:05.0
05:05.0,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-84,05:05.0
05:05.0,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-78,05:05.0
05:05.3,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-82,05:05.3
05:05.3,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-95,05:05.3
05:05.4,AgileVision Beacon,D9:77:0F:A8:70:38,2,-44,05:05.4
05:05.4,AgileVision Beacon,E6:19:C3:98:50:7C,4,-98,05:05.4
05:05.4,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-81,05:05.4
05:05.4,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-86,05:05.4
05:05.7,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-86,05:05.7
05:05.7,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-83,05:05.7
05:05.8,AgileVision Beacon,D9:77:0F:A8:70:38,2,-43,05:05.8
05:05.8,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-80,05:05.8
05:06.1,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-81,05:06.1
05:06.1,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-85,05:06.1
05:06.2,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-84,05:06.2
05:06.2,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-95,05:06.2
05:06.2,AgileVision Beacon,D9:77:0F:A8:70:38,2,-44,05:06.2
05:06.2,AgileVision Beacon,E6:19:C3:98:50:7C,4,-99,05:06.2
05:06.4,AgileVision Beacon,E6:19:C3:98:50:7C,4,-96,05:06.4
05:06.5,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-95,05:06.5
05:06.6,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-81,05:06.6
05:06.6,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-87,05:06.6
05:06.6,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-86,05:06.6
05:06.6,AgileVision Beacon,D9:77:0F:A8:70:38,2,-43,05:06.6
05:06.8,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-86,05:06.8
05:06.9,AgileVision Beacon,D9:77:0F:A8:70:38,2,-43,05:06.9
05:06.9,AgileVision Beacon,E6:19:C3:98:50:7C,4,-95,05:06.9
05:07.0,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-87,05:07.0
05:07.0,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-93,05:07.0
05:07.1,AgileVision Beacon,E6:19:C3:98:50:7C,4,-96,05:07.1
05:07.3,AgileVision Beacon,D9:77:0F:A8:70:38,2,-42,05:07.3
05:07.4,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-88,05:07.4
05:07.4,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-97,05:07.4
05:07.4,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-92,05:07.4
05:07.7,AgileVision Beacon,D9:77:0F:A8:70:38,2,-42,05:07.7
05:07.8,AgileVision Beacon,E6:19:C3:98:50:7C,4,-98,05:07.8
05:07.8,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-92,05:07.8
05:07.8,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-97,05:07.8
05:07.8,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-89,05:07.8
05:08.0,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-89,05:08.0
05:08.1,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-96,05:08.1
05:08.2,AgileVision Beacon,D9:77:0F:A8:70:38,2,-41,05:08.2
05:08.2,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-90,05:08.2
05:08.4,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-90,05:08.4
05:08.6,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-87,05:08.6
05:08.6,AgileVision Beacon,D9:77:0F:A8:70:38,2,-40,05:08.6
05:09.0,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-93,05:09.0
05:09.0,AgileVision Beacon,D9:77:0F:A8:70:38,2,-40,05:09.0
05:09.0,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-89,05:09.0
05:09.2,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-90,05:09.2
05:09.4,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-89,05:09.4
05:09.4,AgileVision Beacon,D9:77:0F:A8:70:38,2,-41,05:09.4
05:09.5,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-94,05:09.5
05:09.8,AgileVision Beacon,E6:19:C3:98:50:7C,4,-93,05:09.8
05:09.8,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-86,05:09.8
05:09.8,AgileVision Beacon,D9:77:0F:A8:70:38,2,-42,05:09.8
05:10.1,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-93,05:10.1
05:10.1,AgileVision Beacon,D9:77:0F:A8:70:38,2,-42,05:10.1
05:10.2,AgileVision Beacon,E6:19:C3:98:50:7C,4,-94,05:10.2
05:10.2,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-86,05:10.2
05:10.4,AgileVision Beacon,E6:19:C3:98:50:7C,4,-94,05:10.4
05:10.5,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-94,05:10.5
05:10.6,AgileVision Beacon,D9:77:0F:A8:70:38,2,-42,05:10.6
05:10.6,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-87,05:10.6
05:11.0,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-94,05:11.0
05:11.0,AgileVision Beacon,D9:77:0F:A8:70:38,2,-42,05:11.0
05:11.0,AgileVision Beacon,E6:19:C3:98:50:7C,4,-95,05:11.0
05:11.0,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-86,05:11.0
05:11.3,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-86,05:11.3
05:11.3,AgileVision Beacon,E6:19:C3:98:50:7C,4,-94,05:11.3
05:11.4,AgileVision Beacon,D9:77:0F:A8:70:38,2,-42,05:11.4
05:11.4,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-93,05:11.4
05:11.8,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-86,05:11.8
05:11.8,AgileVision Beacon,E6:19:C3:98:50:7C,4,-95,05:11.8
05:11.8,AgileVision Beacon,D9:77:0F:A8:70:38,2,-41,05:11.8
05:11.8,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-84,05:11.8
05:11.8,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-92,05:11.8
05:12.1,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-93,05:12.1
05:12.2,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-84,05:12.2
05:12.2,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-86,05:12.2
05:12.2,AgileVision Beacon,E6:19:C3:98:50:7C,4,-95,05:12.2
05:12.3,AgileVision Beacon,D9:77:0F:A8:70:38,2,-40,05:12.3
05:12.3,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-92,05:12.3
05:12.6,AgileVision Beacon,D9:77:0F:A8:70:38,2,-40,05:12.6
05:12.6,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-92,05:12.6
05:12.6,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-84,05:12.6
05:12.6,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-91,05:12.6
05:12.6,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-86,05:12.6
05:12.7,AgileVision Beacon,E6:19:C3:98:50:7C,4,-95,05:12.7
05:13.0,AgileVision Beacon,D9:77:0F:A8:70:38,2,-40,05:13.0
05:13.0,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-92,05:13.0
05:13.0,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-85,05:13.0
05:13.0,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-92,05:13.0
05:13.0,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-86,05:13.0
05:13.1,AgileVision Beacon,E6:19:C3:98:50:7C,4,-95,05:13.1
05:13.4,AgileVision Beacon,E6:19:C3:98:50:7C,4,-95,05:13.4
05:13.4,AgileVision Beacon,D9:77:0F:A8:70:38,2,-40,05:13.4
05:13.4,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-85,05:13.4
05:13.4,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-90,05:13.4
05:13.4,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-91,05:13.4
05:13.5,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-86,05:13.5
05:13.8,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-86,05:13.8
05:13.8,AgileVision Beacon,E6:19:C3:98:50:7C,4,-93,05:13.8
05:13.8,AgileVision Beacon,D9:77:0F:A8:70:38,2,-41,05:13.8
05:13.8,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-91,05:13.8
05:13.8,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-86,05:13.8
05:13.9,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-91,05:13.9
05:14.1,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-85,05:14.1
05:14.2,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-85,05:14.2
05:14.2,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-90,05:14.2
05:14.2,AgileVision Beacon,D9:77:0F:A8:70:38,2,-41,05:14.2
05:14.2,AgileVision Beacon,E6:19:C3:98:50:7C,4,-93,05:14.2
05:14.3,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-89,05:14.3
05:14.4,AgileVision Beacon,E6:19:C3:98:50:7C,4,-93,05:14.4
05:14.6,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-90,05:14.6
05:14.7,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-86,05:14.7
05:14.7,AgileVision Beacon,D9:77:0F:A8:70:38,2,-41,05:14.7
05:14.7,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-86,05:14.7
05:14.7,AgileVision Beacon,FB:48:A7:41:3F:C8,3,-91,05:14.7
05:14.8,AgileVision Beacon,F7:7C:03:9B:24:1D,5,-85,05:14.8
05:14.9,AgileVision Beacon,C1:E2:F7:D0:6B:8C,6,-90,05:14.9
05:15.1,AgileVision Beacon,C8:7E:06:A7:D7:3E,1,-85,05:15.1
